OFFICIAL_SYMBOL,IDENTIFIER_ID,Gene_Type
MRPL45,84311,PROTEIN_CODING
BRMS1L,84312,PROTEIN_CODING
TMEM107,84314,PROTEIN_CODING
MON1A,84315,PROTEIN_CODING
NAA38,84316,PROTEIN_CODING
CCDC77,84318,PROTEIN_CODING
CMSS1,84319,PROTEIN_CODING
ACBD6,84320,PROTEIN_CODING
THOC3,84321,PROTEIN_CODING
LZIC,84328,PROTEIN_CODING
ZNF414,84330,PROTEIN_CODING
MCRIP2,84331,PROTEIN_CODING
DYDC2,84332,PROTEIN_CODING
PCGF5,84333,PROTEIN_CODING
COA8,84334,PROTEIN_CODING
ELOF1,84337,PROTEIN_CODING
GFM2,84340,PROTEIN_CODING
PRAC1,84366,PROTEIN_CODING
CYSTM1,84418,PROTEIN_CODING
C15orf48,84419,PROTEIN_CODING
ADGRA1,84435,PROTEIN_CODING
ZNF528,84436,PROTEIN_CODING
MSANTD4,84437,PROTEIN_CODING
HHIPL1,84439,PROTEIN_CODING
FRMPD3,84443,PROTEIN_CODING
ABLIM2,84448,PROTEIN_CODING
ZNF333,84449,PROTEIN_CODING
ZNF512,84450,PROTEIN_CODING
MAP3K21,84451,PROTEIN_CODING
EFCAB7,84455,PROTEIN_CODING
PHYHIPL,84457,PROTEIN_CODING
ZMAT1,84460,PROTEIN_CODING
MEGF11,84465,PROTEIN_CODING
DOC2B,8447,PROTEIN_CODING
FAM120B,84498,PROTEIN_CODING
SPIRE2,84501,PROTEIN_CODING
JPH4,84502,PROTEIN_CODING
PLPP5,84513,PROTEIN_CODING
GHDC,84514,PROTEIN_CODING
DCTN5,84516,PROTEIN_CODING
ACTRT3,84517,PROTEIN_CODING
CNFN,84518,PROTEIN_CODING
GON7,84520,PROTEIN_CODING
ZC3H8,84524,PROTEIN_CODING
ZNF559,84527,PROTEIN_CODING
ACSS1,84532,PROTEIN_CODING
KBTBD8,84541,PROTEIN_CODING
SANBR,84542,PROTEIN_CODING
MRPL43,84545,PROTEIN_CODING
PGBD1,84547,PROTEIN_CODING
TMEM185A,84548,PROTEIN_CODING
MAK16,84549,PROTEIN_CODING
PARD6G,84552,PROTEIN_CODING
MT4,84560,PROTEIN_CODING
SLC12A8,84561,PROTEIN_CODING
ST6GAL2,84620,PROTEIN_CODING
ZNF594,84622,PROTEIN_CODING
KIRREL3,84623,PROTEIN_CODING
FNDC1,84624,PROTEIN_CODING
TNRC18,84629,PROTEIN_CODING
SLITRK2,84631,PROTEIN_CODING
GPR174,84636,PROTEIN_CODING
USP38,84640,PROTEIN_CODING
MFSD14B,84641,PROTEIN_CODING
C22orf23,84645,PROTEIN_CODING
LCE3D,84648,PROTEIN_CODING
EBPL,84650,PROTEIN_CODING
SPZ1,84654,PROTEIN_CODING
ADGRE3,84658,PROTEIN_CODING
CCDC62,84660,PROTEIN_CODING
USP32,84669,PROTEIN_CODING
CARD6,84674,PROTEIN_CODING
TRIM55,84675,PROTEIN_CODING
SLC9A7,84679,PROTEIN_CODING
ACCS,84680,PROTEIN_CODING
INSM2,84684,PROTEIN_CODING
SPMIP6,84688,PROTEIN_CODING
SPATA22,84690,PROTEIN_CODING
GARIN1B,84691,PROTEIN_CODING
CCDC54,84692,PROTEIN_CODING
GJA10,84694,PROTEIN_CODING
ABHD1,84696,PROTEIN_CODING
CAPS2,84698,PROTEIN_CODING
MGARP,84709,PROTEIN_CODING
PIGO,84720,PROTEIN_CODING
UNC119B,84747,PROTEIN_CODING
FUT10,84750,PROTEIN_CODING
ZNF577,84765,PROTEIN_CODING
MPV17L2,84769,PROTEIN_CODING
ZNF607,84775,PROTEIN_CODING
NAA11,84779,PROTEIN_CODING
HIRIP3,8479,PROTEIN_CODING
FAM220A,84792,PROTEIN_CODING
PYROXD2,84795,PROTEIN_CODING
MFSD9,84804,PROTEIN_CODING
NFKBID,84807,PROTEIN_CODING
PERM1,84808,PROTEIN_CODING
PLPP7,84814,PROTEIN_CODING
RTN4IP1,84816,PROTEIN_CODING
TXNDC17,84817,PROTEIN_CODING
ABHD14B,84836,PROTEIN_CODING
ZNF496,84838,PROTEIN_CODING
RAX2,84839,PROTEIN_CODING
HPDL,84842,PROTEIN_CODING
ZNF503,84858,PROTEIN_CODING
LRCH3,84859,PROTEIN_CODING
TMEM25,84866,PROTEIN_CODING
CBR4,84869,PROTEIN_CODING
AGBL4,84871,PROTEIN_CODING
ZC3H10,84872,PROTEIN_CODING
ADGRG7,84873,PROTEIN_CODING
RPUSD4,84881,PROTEIN_CODING
ZDHHC12,84885,PROTEIN_CODING
C1orf198,84886,PROTEIN_CODING
SLC7A3,84889,PROTEIN_CODING
ADO,84890,PROTEIN_CODING
ZSCAN10,84891,PROTEIN_CODING
POMGNT2,84892,PROTEIN_CODING
MIGA2,84895,PROTEIN_CODING
ATAD1,84896,PROTEIN_CODING
TBRG1,84897,PROTEIN_CODING
TMTC4,84899,PROTEIN_CODING
RNFT2,84900,PROTEIN_CODING
NFATC2IP,84901,PROTEIN_CODING
CEP89,84902,PROTEIN_CODING
ARHGEF39,84904,PROTEIN_CODING
ZNF341,84905,PROTEIN_CODING
FAM136A,84908,PROTEIN_CODING
AOPEP,84909,PROTEIN_CODING
TMEM87B,84910,PROTEIN_CODING
ZNF587,84914,PROTEIN_CODING
PRSS12,8492,PROTEIN_CODING
ALG10,84920,PROTEIN_CODING
FIZ1,84922,PROTEIN_CODING
VCF1,84923,PROTEIN_CODING
ZNF566,84924,PROTEIN_CODING
SLC49A4,84925,PROTEIN_CODING
SPRYD3,84926,PROTEIN_CODING
TMEM209,84928,PROTEIN_CODING
FIBCD1,84929,PROTEIN_CODING
RAB2B,84932,PROTEIN_CODING
C8orf76,84933,PROTEIN_CODING
RITA1,84934,PROTEIN_CODING
MEDAG,84935,PROTEIN_CODING
ZFYVE19,84936,PROTEIN_CODING
ZNRF1,84937,PROTEIN_CODING
ATG4C,84938,PROTEIN_CODING
PWWP3A,84939,PROTEIN_CODING
CORO6,84940,PROTEIN_CODING
TIGD5,84948,PROTEIN_CODING
CGNL1,84952,PROTEIN_CODING
RELT,84957,PROTEIN_CODING
CCDC183,84960,PROTEIN_CODING
FBXL20,84961,PROTEIN_CODING
IGSF21,84966,PROTEIN_CODING
LSM10,84967,PROTEIN_CODING
PNMA6A,84968,PROTEIN_CODING
TOX2,84969,PROTEIN_CODING
PPFIA4,8497,PROTEIN_CODING
C1orf94,84970,PROTEIN_CODING
ATG4D,84971,PROTEIN_CODING
MFSD5,84975,PROTEIN_CODING
FRMD5,84978,PROTEIN_CODING
CEP19,84984,PROTEIN_CODING
ARHGAP19,84986,PROTEIN_CODING
COX14,84987,PROTEIN_CODING
PPP1R16A,84988,PROTEIN_CODING
PIGY,84992,PROTEIN_CODING
UBL7,84993,PROTEIN_CODING
FAM86B1,85002,PROTEIN_CODING
RERG,85004,PROTEIN_CODING
PHYKPL,85007,PROTEIN_CODING
SLC43A1,8501,PROTEIN_CODING
TMEM128,85013,PROTEIN_CODING
USP45,85015,PROTEIN_CODING
CFAP300,85016,PROTEIN_CODING
TMEM241,85019,PROTEIN_CODING
SMIM3,85027,PROTEIN_CODING
NDST2,8509,PROTEIN_CODING
MMP23B,8510,PROTEIN_CODING
ATCAY,85300,PROTEIN_CODING
FBF1,85302,PROTEIN_CODING
PAQR8,85315,PROTEIN_CODING
BAGE3,85318,PROTEIN_CODING
CPZ,8532,PROTEIN_CODING
LGALS12,85329,PROTEIN_CODING
DGCR6L,85359,PROTEIN_CODING
SYDE1,85360,PROTEIN_CODING
BCAS1,8537,PROTEIN_CODING
RIMBP3,85376,PROTEIN_CODING
KIAA1671,85379,PROTEIN_CODING
SLX9,85395,PROTEIN_CODING
PPFIA3,8541,PROTEIN_CODING
ZCRB1,85437,PROTEIN_CODING
CABS1,85438,PROTEIN_CODING
HELZ2,85441,PROTEIN_CODING
KNDC1,85442,PROTEIN_CODING
DCLK3,85443,PROTEIN_CODING
LRRCC1,85444,PROTEIN_CODING
CNTNAP4,85445,PROTEIN_CODING
ZFHX2,85446,PROTEIN_CODING
ITPRIP,85450,PROTEIN_CODING
UNK,85451,PROTEIN_CODING
CFAP74,85452,PROTEIN_CODING
DISP2,85455,PROTEIN_CODING
CIPC,85457,PROTEIN_CODING
CEP295,85459,PROTEIN_CODING
ZNF518B,85460,PROTEIN_CODING
TANC1,85461,PROTEIN_CODING
FHDC1,85462,PROTEIN_CODING
ZC3H12C,85463,PROTEIN_CODING
SELENOI,85465,PROTEIN_CODING
LBX2,85474,PROTEIN_CODING
CCDC65,85478,PROTEIN_CODING
DNAJC5B,85479,PROTEIN_CODING
MBD3L1,85509,PROTEIN_CODING
PRPF18,8559,PROTEIN_CODING
STK16,8576,PROTEIN_CODING
TMEFF1,8577,PROTEIN_CODING
GTPBP10,85865,PROTEIN_CODING
OR6A2,8590,PROTEIN_CODING
FAM193A,8603,PROTEIN_CODING
RDH16,8608,PROTEIN_CODING
PLPP2,8612,PROTEIN_CODING
ASMTL,8623,PROTEIN_CODING
JRK,8629,PROTEIN_CODING
DNAH17,8632,PROTEIN_CODING
RTCA,8634,PROTEIN_CODING
SSNA1,8636,PROTEIN_CODING
PCDHGB4,8641,PROTEIN_CODING
DCHS1,8642,PROTEIN_CODING
HSFY1,86614,PROTEIN_CODING
STX10,8677,PROTEIN_CODING
JMJD7-PLA2G4B,8681,PROTEIN_CODING
KRT38,8687,PROTEIN_CODING
KRT37,8688,PROTEIN_CODING
KRT36,8689,PROTEIN_CODING
CBLN1,869,PROTEIN_CODING
JRKL,8690,PROTEIN_CODING
B3GALT2,8707,PROTEIN_CODING
B3GALT1,8708,PROTEIN_CODING
PAGE1,8712,PROTEIN_CODING
NOL4,8715,PROTEIN_CODING
MYH13,8735,PROTEIN_CODING
ADAM21,8747,PROTEIN_CODING
ADAM20,8748,PROTEIN_CODING
ADAM18,8749,PROTEIN_CODING
ADAM7,8756,PROTEIN_CODING
CDS2,8760,PROTEIN_CODING
MTMR1,8776,PROTEIN_CODING
GGACT,87769,PROTEIN_CODING
RGS11,8786,PROTEIN_CODING
FPGT,8790,PROTEIN_CODING
SCEL,8796,PROTEIN_CODING
DYRK4,8798,PROTEIN_CODING
PEX11A,8800,PROTEIN_CODING
CCIN,881,PROTEIN_CODING
DCAF5,8816,PROTEIN_CODING
DPM2,8818,PROTEIN_CODING
TMEM11,8834,PROTEIN_CODING
ANKRD13A,88455,PROTEIN_CODING
RRP36,88745,PROTEIN_CODING
BUD31,8896,PROTEIN_CODING
GYG2,8908,PROTEIN_CODING
ENDOU,8909,PROTEIN_CODING
TRIM4,89122,PROTEIN_CODING
HERC3,8916,PROTEIN_CODING
RTL8C,8933,PROTEIN_CODING
BAIAP3,8938,PROTEIN_CODING
RSPH1,89765,PROTEIN_CODING
UMODL1,89766,PROTEIN_CODING
SERPINB11,89778,PROTEIN_CODING
LMLN,89782,PROTEIN_CODING
GAL3ST3,89792,PROTEIN_CODING
NAV1,89796,PROTEIN_CODING
PPP1R3F,89801,PROTEIN_CODING
ARHGAP11B,89839,PROTEIN_CODING
FGD3,89846,PROTEIN_CODING
FCHSD1,89848,PROTEIN_CODING
ATG16L2,89849,PROTEIN_CODING
MVB12B,89853,PROTEIN_CODING
SIGLEC12,89858,PROTEIN_CODING
STBD1,8987,PROTEIN_CODING
TRIM15,89870,PROTEIN_CODING
SLC25A21,89874,PROTEIN_CODING
CFAP91,89876,PROTEIN_CODING
TPD52L3,89882,PROTEIN_CODING
SLAMF9,89886,PROTEIN_CODING
ZNF628,89887,PROTEIN_CODING
KBTBD6,89890,PROTEIN_CODING
ATP6V0E1,8992,PROTEIN_CODING
BMERB1,89927,PROTEIN_CODING
PAPLN,89932,PROTEIN_CODING
RSPRY1,89970,PROTEIN_CODING
DPH6,89978,PROTEIN_CODING
MIDN,90007,PROTEIN_CODING
SYT8,90019,PROTEIN_CODING
UBE3D,90025,PROTEIN_CODING
CCDC120,90060,PROTEIN_CODING
TSR2,90121,PROTEIN_CODING
BTBD6,90135,PROTEIN_CODING
TSPAN18,90139,PROTEIN_CODING
EFCAB11,90141,PROTEIN_CODING
HS6ST2,90161,PROTEIN_CODING
EMILIN3,90187,PROTEIN_CODING
SYS1,90196,PROTEIN_CODING
WFDC8,90199,PROTEIN_CODING
SNX21,90203,PROTEIN_CODING
ZSWIM1,90204,PROTEIN_CODING
KIAA2013,90231,PROTEIN_CODING
RHBDL1,9028,PROTEIN_CODING
KLHL13,90293,PROTEIN_CODING
TGIF2LX,90316,PROTEIN_CODING
CCDC97,90324,PROTEIN_CODING
THAP3,90326,PROTEIN_CODING
EXOC3L2,90332,PROTEIN_CODING
ZNF468,90333,PROTEIN_CODING
ZNF160,90338,PROTEIN_CODING
CTU1,90353,PROTEIN_CODING
FAM110B,90362,PROTEIN_CODING
SAMD1,90378,PROTEIN_CODING
DCAF15,90379,PROTEIN_CODING
TAAR5,9038,PROTEIN_CODING
TMEM41A,90407,PROTEIN_CODING
CCDC32,90416,PROTEIN_CODING
ATP6V1E2,90423,PROTEIN_CODING
TMEM263,90488,PROTEIN_CODING
PSTPIP2,9050,PROTEIN_CODING
SCRN2,90507,PROTEIN_CODING
YIF1B,90522,PROTEIN_CODING
MLIP,90523,PROTEIN_CODING
SHF,90525,PROTEIN_CODING
STPG1,90529,PROTEIN_CODING
CCDC74A,90557,PROTEIN_CODING
TIMM29,90580,PROTEIN_CODING
LYRM7,90624,PROTEIN_CODING
ERVH48-1,90625,PROTEIN_CODING
ZFAND2A,90637,PROTEIN_CODING
COX19,90639,PROTEIN_CODING
TGIF2LY,90655,PROTEIN_CODING
TBL1Y,90665,PROTEIN_CODING
CARMIL3,90668,PROTEIN_CODING
PPP1R3E,90673,PROTEIN_CODING
SEC11C,90701,PROTEIN_CODING
PAGE5,90737,PROTEIN_CODING
LDB2,9079,PROTEIN_CODING
CEP95,90799,PROTEIN_CODING
ANGEL2,90806,PROTEIN_CODING
PIP4P1,90809,PROTEIN_CODING
PRMT9,90826,PROTEIN_CODING
ZNF479,90827,PROTEIN_CODING
BPY2,9083,PROTEIN_CODING
VCY,9084,PROTEIN_CODING
TCEAL8,90843,PROTEIN_CODING
SPOCD1,90853,PROTEIN_CODING
SPSB3,90864,PROTEIN_CODING
TMSB4Y,9087,PROTEIN_CODING
DMAC1,90871,PROTEIN_CODING
PIGQ,9091,PROTEIN_CODING
ADCK2,90956,PROTEIN_CODING
DHX57,90957,PROTEIN_CODING
ZNF251,90987,PROTEIN_CODING
KIFC2,90990,PROTEIN_CODING
CCDC149,91050,PROTEIN_CODING
AP5B1,91056,PROTEIN_CODING
CCDC34,91057,PROTEIN_CODING
MTMR7,9108,PROTEIN_CODING
L3MBTL4,91133,PROTEIN_CODING
TIGD7,91151,PROTEIN_CODING
IGFN1,91156,PROTEIN_CODING
SEC22C,9117,PROTEIN_CODING
SCARF2,91179,PROTEIN_CODING
SLC16A6,9120,PROTEIN_CODING
SLC16A5,9121,PROTEIN_CODING
GGTLC2,91227,PROTEIN_CODING
SLC39A13,91252,PROTEIN_CODING
P2RX6,9127,PROTEIN_CODING
BOD1,91272,PROTEIN_CODING
MSANTD3,91283,PROTEIN_CODING
LMF2,91289,PROTEIN_CODING
TMEM259,91304,PROTEIN_CODING
DDX60L,91351,PROTEIN_CODING
CDKN2AIPNL,91368,PROTEIN_CODING
ANKRD40,91369,PROTEIN_CODING
UAP1L1,91373,PROTEIN_CODING
SESTD1,91404,PROTEIN_CODING
BTF3L4,91408,PROTEIN_CODING
ATP23,91419,PROTEIN_CODING
SYNGR3,9143,PROTEIN_CODING
RCCD1,91433,PROTEIN_CODING
SYNGR2,9144,PROTEIN_CODING
RNF185,91445,PROTEIN_CODING
ISX,91464,PROTEIN_CODING
COL23A1,91522,PROTEIN_CODING
ANKRD44,91526,PROTEIN_CODING
UBXN11,91544,PROTEIN_CODING
ZNF830,91603,PROTEIN_CODING
RASL10B,91608,PROTEIN_CODING
CHURC1,91612,PROTEIN_CODING
DEPDC7,91614,PROTEIN_CODING
DGKI,9162,PROTEIN_CODING
TDRD12,91646,PROTEIN_CODING
ATPAF2,91647,PROTEIN_CODING
SYT12,91683,PROTEIN_CODING
CENPL,91687,PROTEIN_CODING
SMDT1,91689,PROTEIN_CODING
LONRF1,91694,PROTEIN_CODING
ACY3,91703,PROTEIN_CODING
MYOM2,9172,PROTEIN_CODING
IDI2,91734,PROTEIN_CODING
MIDEAS,91748,PROTEIN_CODING
MFSD4B,91749,PROTEIN_CODING
MAP3K13,9175,PROTEIN_CODING
LIN52,91750,PROTEIN_CODING
NXPE3,91775,PROTEIN_CODING
ALKBH8,91801,PROTEIN_CODING
MYLK3,91807,PROTEIN_CODING
RASSF9,9182,PROTEIN_CODING
EXOC3L4,91828,PROTEIN_CODING
CALML4,91860,PROTEIN_CODING
MARVELD3,91862,PROTEIN_CODING
TTC5,91875,PROTEIN_CODING
ARRDC4,91947,PROTEIN_CODING
KCNAB3,9196,PROTEIN_CODING
MYOZ3,91977,PROTEIN_CODING
TPGS1,91978,PROTEIN_CODING
CCNQ,92002,PROTEIN_CODING
SLC25A51,92014,PROTEIN_CODING
SNX29,92017,PROTEIN_CODING
ZMYM6,9204,PROTEIN_CODING
ZMYM5,9205,PROTEIN_CODING
GGTLC1,92086,PROTEIN_CODING
ZC3HAV1L,92092,PROTEIN_CODING
IFT70A,92104,PROTEIN_CODING
INTS4,92105,PROTEIN_CODING
DSEL,92126,PROTEIN_CODING
RIPPLY1,92129,PROTEIN_CODING
MTSS2,92154,PROTEIN_CODING
MTG1,92170,PROTEIN_CODING
UBTD2,92181,PROTEIN_CODING
DAPL1,92196,PROTEIN_CODING
STYXL2,92235,PROTEIN_CODING
RCSD1,92241,PROTEIN_CODING
LMBRD2,92255,PROTEIN_CODING
KGD4,92259,PROTEIN_CODING
ZNF461,92283,PROTEIN_CODING
CAPN13,92291,PROTEIN_CODING
GLYATL1,92292,PROTEIN_CODING
TMEM132C,92293,PROTEIN_CODING
TMEM129,92305,PROTEIN_CODING
MEX3A,92312,PROTEIN_CODING
METTL18,92342,PROTEIN_CODING
CCPG1,9236,PROTEIN_CODING
SPSB4,92369,PROTEIN_CODING
MRRF,92399,PROTEIN_CODING
PNMA1,9240,PROTEIN_CODING
RBM18,92400,PROTEIN_CODING
BBIP1,92482,PROTEIN_CODING
LDHAL6B,92483,PROTEIN_CODING
ATXN3L,92552,PROTEIN_CODING
BICDL1,92558,PROTEIN_CODING
TSPOAP1,9256,PROTEIN_CODING
FANK1,92565,PROTEIN_CODING
ASB16,92591,PROTEIN_CODING
ZNF764,92595,PROTEIN_CODING
MOB1B,92597,PROTEIN_CODING
DTD1,92675,PROTEIN_CODING
FAM114A1,92689,PROTEIN_CODING
CD8B2,927,PROTEIN_CODING
TMEM183A,92703,PROTEIN_CODING
ARRDC1,92714,PROTEIN_CODING
DPH7,92715,PROTEIN_CODING
OTOP2,92736,PROTEIN_CODING
BCL7C,9274,PROTEIN_CODING
SLC38A5,92745,PROTEIN_CODING
DRC1,92749,PROTEIN_CODING
ZBTB22,9278,PROTEIN_CODING
HELB,92797,PROTEIN_CODING
ZNF276,92822,PROTEIN_CODING
GPR37L1,9283,PROTEIN_CODING
NPIPA1,9284,PROTEIN_CODING
IMP4,92856,PROTEIN_CODING
TAAR2,9287,PROTEIN_CODING
GPR52,9293,PROTEIN_CODING
MARS2,92935,PROTEIN_CODING
PEX11G,92960,PROTEIN_CODING
MARCHF9,92979,PROTEIN_CODING
ZBTB47,92999,PROTEIN_CODING
B3GNT7,93010,PROTEIN_CODING
NT5C1B,93034,PROTEIN_CODING
PKHD1L1,93035,PROTEIN_CODING
NEURL3,93082,PROTEIN_CODING
DMKN,93099,PROTEIN_CODING
ZNF235,9310,PROTEIN_CODING
KCNG4,93107,PROTEIN_CODING
KCNB2,9312,PROTEIN_CODING
OLFM2,93145,PROTEIN_CODING
PRDM6,93166,PROTEIN_CODING
PTER,9317,PROTEIN_CODING
PIGM,93183,PROTEIN_CODING
MS4A3,932,PROTEIN_CODING
ODAD1,93233,PROTEIN_CODING
HMGN3,9324,PROTEIN_CODING
ZNHIT3,9326,PROTEIN_CODING
LEMD1,93273,PROTEIN_CODING
B4GALT6,9331,PROTEIN_CODING
MVB12A,93343,PROTEIN_CODING
SP140L,93349,PROTEIN_CODING
OPALIN,93377,PROTEIN_CODING
MMGT1,93380,PROTEIN_CODING
MYL10,93408,PROTEIN_CODING
ARMC6,93436,PROTEIN_CODING
ZNF670,93474,PROTEIN_CODING
MAPK1IP1L,93487,PROTEIN_CODING
TPTE2,93492,PROTEIN_CODING
SDR42E1,93517,PROTEIN_CODING
ZFAND4,93550,PROTEIN_CODING
CACNA2D4,93589,PROTEIN_CODING
TBC1D31,93594,PROTEIN_CODING
CPNE6,9362,PROTEIN_CODING
TADA2B,93624,PROTEIN_CODING
RAB33A,9363,PROTEIN_CODING
TJAP1,93643,PROTEIN_CODING
ACP4,93650,PROTEIN_CODING
CAPZA3,93661,PROTEIN_CODING
SLC22A14,9389,PROTEIN_CODING
SLC22A13,9390,PROTEIN_CODING
HS6ST1,9394,PROTEIN_CODING
GCNA,93953,PROTEIN_CODING
ACTR8,93973,PROTEIN_CODING
CPA5,93979,PROTEIN_CODING
STOML1,9399,PROTEIN_CODING
CAMK2N2,94032,PROTEIN_CODING
ZNF101,94039,PROTEIN_CODING
SYAP1,94056,PROTEIN_CODING
HSPB9,94086,PROTEIN_CODING
SFXN5,94097,PROTEIN_CODING
ORMDL1,94101,PROTEIN_CODING
TMEM203,94107,PROTEIN_CODING
CGB8,94115,PROTEIN_CODING
SYTL3,94120,PROTEIN_CODING
SYTL5,94122,PROTEIN_CODING
ENTREP1,9413,PROTEIN_CODING
ARHGAP12,94134,PROTEIN_CODING
ABCC12,94160,PROTEIN_CODING
ZNF264,9422,PROTEIN_CODING
GNG8,94235,PROTEIN_CODING
CDY2A,9426,PROTEIN_CODING
PCYT1B,9468,PROTEIN_CODING
PIGL,9487,PROTEIN_CODING
PIGB,9488,PROTEIN_CODING
PGS1,9489,PROTEIN_CODING
XAGE2,9502,PROTEIN_CODING
STXBP5L,9515,PROTEIN_CODING
ZNF254,9534,PROTEIN_CODING
CIR1,9541,PROTEIN_CODING
IGDCC3,9543,PROTEIN_CODING
ENTPD6,955,PROTEIN_CODING
SPAG7,9552,PROTEIN_CODING
MRPL33,9553,PROTEIN_CODING
ATP5MJ,9556,PROTEIN_CODING
ENTPD4,9583,PROTEIN_CODING
IER2,9592,PROTEIN_CODING
VPS9D1,9605,PROTEIN_CODING
RAB36,9609,PROTEIN_CODING
MTRF1,9617,PROTEIN_CODING
TCL1B,9623,PROTEIN_CODING
GUCA1C,9626,PROTEIN_CODING
TESMIN,9633,PROTEIN_CODING
FEZ2,9637,PROTEIN_CODING
RALGPS1,9649,PROTEIN_CODING
MTFR1,9650,PROTEIN_CODING
PLCH2,9651,PROTEIN_CODING
TTLL4,9654,PROTEIN_CODING
ZNF516,9658,PROTEIN_CODING
MARF1,9665,PROTEIN_CODING
ZNF432,9668,PROTEIN_CODING
WSCD2,9671,PROTEIN_CODING
SLC25A44,9673,PROTEIN_CODING
KIAA0040,9674,PROTEIN_CODING
TTI1,9675,PROTEIN_CODING
PHF14,9678,PROTEIN_CODING
FAM53B,9679,PROTEIN_CODING
N4BP1,9683,PROTEIN_CODING
LRRC14,9684,PROTEIN_CODING
TRAM2,9697,PROTEIN_CODING
ACYP1,97,PROTEIN_CODING
BLTP2,9703,PROTEIN_CODING
DHX34,9704,PROTEIN_CODING
PCDHGA8,9708,PROTEIN_CODING
GARRE1,9710,PROTEIN_CODING
FAM131B,9715,PROTEIN_CODING
SEC14L5,9717,PROTEIN_CODING
CCDC144A,9720,PROTEIN_CODING
GPRIN2,9721,PROTEIN_CODING
UTP14C,9724,PROTEIN_CODING
TMEM63A,9725,PROTEIN_CODING
ZNF646,9726,PROTEIN_CODING
SECISBP2L,9728,PROTEIN_CODING
KIAA0408,9729,PROTEIN_CODING
KNTC1,9735,PROTEIN_CODING
LAPTM4A,9741,PROTEIN_CODING
ZNF536,9745,PROTEIN_CODING
CLSTN3,9746,PROTEIN_CODING
TCAF1,9747,PROTEIN_CODING
PHACTR2,9749,PROTEIN_CODING
SNPH,9751,PROTEIN_CODING
PCDHA9,9752,PROTEIN_CODING
ZSCAN12,9753,PROTEIN_CODING
STARD8,9754,PROTEIN_CODING
FRMPD4,9758,PROTEIN_CODING
LZTS3,9762,PROTEIN_CODING
KIAA0513,9764,PROTEIN_CODING
SUSD6,9766,PROTEIN_CODING
JADE3,9767,PROTEIN_CODING
RAPGEF5,9771,PROTEIN_CODING
TMEM94,9772,PROTEIN_CODING
TM9SF4,9777,PROTEIN_CODING
KIAA0232,9778,PROTEIN_CODING
RIMS3,9783,PROTEIN_CODING
SPCS2,9789,PROTEIN_CODING
SERTAD2,9792,PROTEIN_CODING
PHYHIP,9796,PROTEIN_CODING
TATDN2,9797,PROTEIN_CODING
CTIF,9811,PROTEIN_CODING
DELE1,9812,PROTEIN_CODING
EFCAB14,9813,PROTEIN_CODING
SFI1,9814,PROTEIN_CODING
URB2,9816,PROTEIN_CODING
NUP58,9818,PROTEIN_CODING
TSC22D2,9819,PROTEIN_CODING
ARMCX2,9823,PROTEIN_CODING
RGP1,9827,PROTEIN_CODING
LCMT2,9836,PROTEIN_CODING
TESPA1,9840,PROTEIN_CODING
PLEKHM1,9842,PROTEIN_CODING
C2CD5,9847,PROTEIN_CODING
MFAP3L,9848,PROTEIN_CODING
ZNF518A,9849,PROTEIN_CODING
KIAA0753,9851,PROTEIN_CODING
EPM2AIP1,9852,PROTEIN_CODING
C2CD2L,9854,PROTEIN_CODING
FARP2,9855,PROTEIN_CODING
PPP1R26,9858,PROTEIN_CODING
TRIL,9865,PROTEIN_CODING
AREL1,9870,PROTEIN_CODING
ZBTB39,9880,PROTEIN_CODING
TRANK1,9881,PROTEIN_CODING
LRRC37A,9884,PROTEIN_CODING
ZBED4,9889,PROTEIN_CODING
PLPPR4,9890,PROTEIN_CODING
TECPR2,9895,PROTEIN_CODING
SV2B,9899,PROTEIN_CODING
KLHL21,9903,PROTEIN_CODING
RBM19,9904,PROTEIN_CODING
SGSM2,9905,PROTEIN_CODING
AP5Z1,9907,PROTEIN_CODING
DENND4B,9909,PROTEIN_CODING
RABGAP1L,9910,PROTEIN_CODING
TMCC2,9911,PROTEIN_CODING
FAM20B,9917,PROTEIN_CODING
KBTBD11,9920,PROTEIN_CODING
ZBTB40,9923,PROTEIN_CODING
ZBTB5,9925,PROTEIN_CODING
LPGAT1,9926,PROTEIN_CODING
JOSD1,9929,PROTEIN_CODING
CD302,9936,PROTEIN_CODING
ARHGAP25,9938,PROTEIN_CODING
XYLB,9942,PROTEIN_CODING
CRYZL1,9946,PROTEIN_CODING
HS3ST4,9951,PROTEIN_CODING
HS3ST1,9957,PROTEIN_CODING
GAGE12F,100008586,PROTEIN_CODING
OCTN3,100049579,PROTEIN_CODING
SPDYE12,100101268,PROTEIN_CODING
MCTS2,100101490,PROTEIN_CODING
GAGE8,100101629,PROTEIN_CODING
TMEM170B,100113407,PROTEIN_CODING
GJE1,100126572,PROTEIN_CODING
MINAR2,100127206,PROTEIN_CODING
C8orf88,100127983,PROTEIN_CODING
FAM229A,100128071,PROTEIN_CODING
TEKTIP1,100128569,PROTEIN_CODING
CIROP,100128908,PROTEIN_CODING
KDM4F,100129053,PROTEIN_CODING
LOC100129098,100129098,PROTEIN_CODING
KHDC1L,100129128,PROTEIN_CODING
DEFB131B,100129216,PROTEIN_CODING
CXorf51A,100129239,PROTEIN_CODING
SMIM27,100129250,PROTEIN_CODING
TDRD15,100129278,PROTEIN_CODING
